Id,price,floor,floorTotal,metroDistance,area,rooms,distanceToCentre
0,340674400,2,6,14,249.0,4,1.822743564317096
1,193255296,5,7,13,200.0,4,1.9235331371014266
2,433585600,3,6,11,277.0,5,1.6345993621524115
3,5333160,15,17,136,54.4,2,26.80907489065547
4,3789790,17,17,120,39.1,1,26.80907489065547
5,136466112,8,10,16,143.0,3,2.154150759216303
6,123881600,2,10,16,138.0,4,2.154150759216303
7,61940800,23,35,16,137.0,3,10.910758198081759
8,1250000,12,17,320,25.7,1,49.780351027568464
10,152622131,32,37,16,352.0,3,14.224087334585509
11,4000000,8,9,480,67.0,3,101.70698071064761
12,134042988,3,8,15,206.0,5,2.2876549211361508
13,185822400,4,7,10,211.0,4,1.8407275070888476
14,464556000,5,6,48,450.0,5,13.128492767722163
15,92911200,5,6,8,207.0,4,1.075934947409057
16,123881600,6,8,5,211.0,5,1.8984495611750498
17,89000000,3,5,13,225.0,5,3.5980061694231136
18,2800000,8,14,160,39.6,1,31.49876085402101
19,136269760,5,8,4,176.0,5,1.2928320194496208
20,50000000,16,19,15,128.0,3,5.841122881895053
21,36000000,2,6,5,70.0,2,1.7530520411589612
22,173434240,3,8,10,231.0,4,1.7034441302904997
23,2350000,8,18,40,26.6,1,16.417933579670702
24,29500000,14,23,28,80.0,2,12.215378399061624
25,2097860,4,9,320,36.2,1,36.19495474707211
26,2300000,3,17,232,40.0,1,31.445149307105858
28,4186525,2,17,240,51.0,1,31.317126339077582
30,2751320,2,9,320,48.1,1,31.573793982750267
31,3426200,7,9,320,46.3,1,31.573793982750267
32,59000000,5,17,5,117.0,3,3.9099732623335166
33,2450000,17,17,200,36.0,1,31.548610970765836
34,59900000,12,19,56,190.0,5,8.427566937903736
35,3450000,3,17,248,64.0,2,31.445149307105858
36,42000000,3,6,10,85.0,3,1.9224008340210177
38,160079804,4,10,7,198.8,5,2.8426642232851767
39,3281900,16,19,240,39.9,1,22.43286879832837
40,3694680,3,12,320,62.2,2,31.530534337651748
41,2521080,2,12,320,44.7,1,31.530534337651748
42,3020976,9,9,320,48.6,1,31.573793982750267
43,2449999,6,19,240,25.5,1,22.43286879832837
44,3624000,4,9,56,16.9,1,15.083830948623705
45,79556764,3,3,3,142.2,3,1.093222410180261
46,54900000,2,13,5,136.0,4,2.5146693916215086
47,49100000,5,13,5,123.0,3,2.5146693916215086
48,26500000,2,13,5,66.4,1,2.5146693916215086
49,25900000,2,13,5,64.9,2,2.5146693916215086
50,19900000,10,13,10,76.6,2,8.015262215229212
51,2155000,10,15,320,35.0,1,42.93765646215423
52,2778528,1,17,320,56.2,2,42.86162740168738
53,4193748,2,12,416,78.3,3,42.86162740168738
54,4790953,3,20,80,31.4,1,15.207890559371672
55,309704000,61,62,4,250.0,5,4.91943191412417
56,4155000,2,4,144,51.3,2,22.574645141573075
57,14000000,3,6,7,38.0,1,2.2655532304437394
58,41000000,2,3,11,64.0,2,1.9676367525747251
59,2700000,3,4,320,60.0,3,39.382724791893864
60,185822400,10,15,10,321.0,5,7.035393116245805
61,61011688,2,8,5,121.0,2,2.391859086945467
62,142463840,3,8,7,166.0,3,1.9443911785200194
63,185822400,11,11,6,134.0,3,1.4251773406425754
64,19900000,3,8,5,53.0,2,1.5506092956929556
65,2715300,4,17,320,43.1,1,31.700943042503635
66,2992500,11,17,320,45.0,1,31.700943042503635
67,2775220,16,17,320,46.1,1,31.812373308904988
68,2767065,8,17,320,39.9,1,31.733198184378203
69,2763180,11,17,320,45.9,1,31.733198184378203
70,2891700,14,17,320,45.9,1,31.846231987481747
71,3860000,4,5,160,35.0,1,22.574645141573075
72,3350000,2,4,120,30.0,1,22.574645141573075
73,2350000,15,22,240,36.0,1,32.25304946121704
74,24500000,3,23,6,159.0,4,16.63168605320278
75,24950000,3,12,5,60.0,1,2.5146693916215086
76,1300000,1,2,240,43.0,2,55.557982024419346
77,62757000,6,6,7,110.1,3,1.8288248711820698
78,41580000,2,10,10,126.0,3,4.160510452732482
81,145870584,2,6,10,157.0,4,6.543832034140544
83,68134880,11,22,80,164.0,4,8.427566937903736
84,150059021,5,5,8,187.8,4,1.9235331371014266
85,4350000,17,17,200,37.0,1,30.845232001901746
86,2500000,16,17,160,42.0,1,34.34504187535691
87,3500000,5,15,160,61.0,2,34.34504187535691
89,115209888,5,9,3,155.0,4,2.3831753357499177
90,12850000,4,23,6,70.0,1,16.63168605320278
91,16900000,5,9,5,70.0,2,4.412728102917884
92,3200000,8,9,120,56.4,1,20.87474498084343
93,9550000,7,9,8,54.0,3,5.2519271770934
94,5000000,3,17,200,52.0,2,30.176210911455918
95,4000000,4,21,120,40.0,1,25.33742830034497
96,237400000,2,14,7,377.0,5,3.870644446122673
97,117687520,5,8,7,127.0,3,1.963872545262277
98,114590480,3,4,5,193.0,5,1.5078257096636203
99,2999000,4,5,5,16.0,1,7.909237723912427
100,1900000,2,9,12,59.0,3,16.912390270055624
101,153671490,5,12,4,106.0,3,3.6882504311905713
102,247763200,11,11,12,225.0,4,3.3952098957595465
103,98000000,4,6,11,144.0,4,2.5134472001072
104,111431499,4,10,5,144.0,3,1.4453100611903866
105,111431499,4,10,5,144.0,4,1.4453100611903866
106,4400000,6,7,160,86.0,3,50.91136896894634
107,2700000,5,5,160,35.0,1,28.978015707827694
108,2750000,2,9,720,110.0,3,110.03221465151104
109,47000000,3,14,15,108.7,3,4.532699696747812
110,3500000,2,4,120,33.9,1,24.235787804288965
111,247763200,1,8,6,208.0,4,2.1006728843536604
112,20900000,3,13,5,59.8,1,2.5146693916215086
114,90000000,11,11,11,210.0,5,5.343070058852346
115,10500000,6,16,2,70.0,3,14.104324748777996
116,93385047,4,10,4,131.1,4,3.226282479232766
117,165939403,2,8,12,267.9,5,5.239962421871674
118,59000000,2,12,4,135.9,4,2.4782876546792374
119,52000000,3,8,32,125.0,5,8.876508068470736
120,2600000,3,18,240,28.0,1,30.944318031247985
121,148657920,2,5,2,105.8,3,0.9787803466797615
122,5200000,2,9,13,33.0,1,15.95738943784189
123,3600000,17,17,30,38.0,1,26.72359287571703
124,51803412,14,15,10,295.4,5,9.754077970968522
125,49460630,14,15,10,282.2,5,9.754077970968522
126,31588000,12,24,10,149.0,4,9.401760593297
127,32484900,13,24,10,149.7,4,9.401760593297
128,25336800,12,20,10,122.4,3,9.088036379892461
129,26033600,13,20,10,122.8,3,9.167805290801333
130,27864000,15,20,10,129.6,3,9.088036379892461
132,23425000,20,21,10,96.5,3,9.088036379892461
133,47709000,20,21,10,167.4,4,9.167805290801333
134,23128000,20,21,10,94.4,2,9.167805290801333
136,130075680,3,5,15,173.0,3,1.3384173835932762
137,11900000,11,13,10,49.3,1,8.015262215229212
138,52200000,3,13,40,140.7,4,2.5146693916215086
139,69000000,5,13,5,170.0,4,2.5146693916215086
140,2464000,2,5,136,28.4,1,22.574645141573075
141,2834832,2,17,320,47.2,1,31.633174361782288
142,26789000,20,24,10,124.6,3,9.401760593297
143,4920000,5,5,96,69.0,3,22.574645141573075
144,3026935,5,17,112,25.4,1,26.809033913896936
145,5100000,5,5,160,37.0,1,16.85858107782463
146,2392000,3,5,144,23.6,1,22.574645141573075
147,3300000,3,17,120,40.0,1,28.214230962512147
148,4000000,1,5,96,37.9,1,22.574645141573075
149,2868000,2,4,144,47.8,2,27.621416125462545
150,3120000,1,4,144,52.0,2,27.621416125462545
151,3162000,3,4,144,52.7,2,27.621416125462545
152,2160000,1,4,144,36.0,1,27.621416125462545
153,14121000,20,24,7,53.2,1,13.131550423986663
154,16023000,11,16,7,60.6,1,13.247607816862896
155,34560000,10,16,7,127.7,3,13.200588040135308
156,33250000,3,16,7,122.4,3,13.200588040135308
157,39750000,4,16,7,168.5,4,13.200588040135308
158,16570000,3,16,7,68.0,2,13.200588040135308
159,17668000,13,16,7,66.0,1,13.200588040135308
160,26970000,2,24,7,115.6,3,13.131550423986663
161,2564000,4,5,120,28.4,1,22.574645141573075
162,3450000,9,16,240,37.4,1,32.17335447672518
163,3500000,9,9,480,113.6,3,108.88075351342385
164,4800000,17,17,232,61.0,2,43.205259718092464
165,136269760,34,57,10,180.0,4,8.045389097356157
166,49552640,12,14,6,80.0,3,1.02642836867785
167,5400000,4,17,80,37.1,1,14.634413843901076
168,2683000,4,5,120,29.8,1,22.574645141573075
169,21000000,32,48,30,86.0,2,12.039893110333715
170,77426000,3,4,9,106.0,3,1.8451847053774288
171,4150000,3,6,224,50.0,1,22.862096666274297
172,36500000,2,4,7,65.0,2,1.9676367525747251
173,14500000,3,5,5,78.0,3,8.443873759946772
174,23500000,5,8,15,84.0,3,9.413823060361077
175,3600000,7,18,29,32.2,1,10.997762190432674
176,4442345,2,17,120,45.3,1,26.809033913896936
178,117687520,4,6,3,160.0,4,0.7702969786333755
179,59900000,8,16,10,184.0,4,10.080167529188545
180,33500000,8,32,20,173.0,4,11.45190134295194
182,56500000,2,6,10,112.0,4,2.2362560406930347
183,140670000,3,6,7,104.2,2,1.5008018656076236
184,69000000,12,13,40,140.7,3,2.5146693916215086
185,4950000,12,18,120,65.0,2,28.76946526364795
186,45000000,4,35,14,200.0,4,12.304278667069866
187,192016480,12,57,12,222.0,5,8.045389097356157
188,45000000,4,35,14,200.0,3,12.304278667069866
189,3800000,8,17,200,52.7,2,21.10025239398326
190,52587739,4,5,104,94.0,3,1.8006229733449655
191,5400000,2,5,15,30.2,1,6.55854395388152
192,29800000,9,30,120,112.0,3,5.301289306114624
193,29000000,25,29,15,110.0,3,5.301289306114624
194,53900000,3,19,6,115.0,4,8.503157541797421
195,54000000,9,12,12,123.0,3,10.831782854116582
196,68000000,10,19,3,116.0,3,3.701701604349851
197,52000000,4,18,10,98.0,3,4.525998937927201
199,145000000,4,8,6,125.0,3,1.563677080622052
200,125000000,3,5,7,170.0,4,1.3020763646472497
201,90000000,7,57,15,178.0,4,8.045389097356157
202,43400000,7,8,4,124.0,3,2.264843666057092
203,110250000,5,12,12,105.0,3,3.7679777933008047
204,35000000,3,13,8,156.0,3,5.772037086052406
205,80000000,2,4,6,135.4,4,1.7321830088921488
206,120000000,2,4,6,186.8,5,1.7321830088921488
207,46000000,18,20,16,103.0,3,12.215378399061624
208,69000000,6,12,11,147.0,3,11.281562704904964
209,62000000,7,19,7,180.0,5,7.716220103825193
210,4900000,13,18,17,51.2,2,11.056203438612473
211,2531700,3,25,120,29.1,1,21.043078751121076
212,3493500,13,25,120,41.1,1,21.043078751121076
213,253957280,2,11,15,170.0,4,3.3952098957595465
214,73000000,8,57,12,182.0,4,8.045389097356157
215,4500000,1,14,240,65.5,2,48.49802030381241
216,3450000,4,9,232,46.0,2,36.73413441739006
217,4550000,10,10,200,39.6,1,35.81674037664417
218,4970000,17,25,160,61.0,3,25.22471907164856
219,28500000,6,30,15,80.0,3,5.301289306114624
220,5000000,20,25,56,58.1,2,24.762514847991792
221,92911200,4,7,13,117.5,2,2.7754412235093158
223,10000000,7,8,2,59.0,2,4.690324439707653
224,2000000,13,25,240,26.0,1,30.877712784561727
225,12000000,4,9,14,78.0,3,5.017707527092228
226,60000000,5,7,1,125.0,3,1.6815801154879886
227,9500000,8,9,10,43.0,2,12.122195169936411
228,44500000,11,11,28,97.0,3,8.597147820366455
229,48500000,12,24,28,100.0,3,8.342476358958596
230,87000000,13,57,13,159.0,4,8.045389097356157
231,73090144,43,53,80,157.0,4,6.394480202929105
232,47075008,43,53,80,99.0,3,6.394480202929105
233,52000000,9,11,80,156.0,4,6.394480202929105
234,77426000,11,53,80,228.0,4,6.394480202929105
235,3900000,11,22,80,44.0,1,19.025805105580652
236,50000000,7,53,80,130.7,4,6.394480202929105
237,38000000,7,53,80,97.9,3,6.394480202929105
238,58000000,18,34,80,140.0,4,6.394480202929105
239,24000000,7,28,18,133.0,3,11.45190134295194
240,22200000,5,23,15,106.0,3,11.45190134295194
241,11100000,9,11,3,49.0,1,8.015262215229212
242,12000000,6,11,3,49.0,1,8.105025234673567
243,29000000,12,21,5,80.0,2,9.37092472315561
244,36000000,14,18,5,118.0,3,9.277355843249488
245,17300000,17,38,5,106.0,3,12.679236451270468
246,17300000,16,38,5,102.0,3,12.679236451270468
247,21450000,18,39,5,99.0,3,12.679236451270468
248,34000000,36,38,5,146.0,4,12.679236451270468
249,27000000,36,58,40,110.0,3,9.65035537178848
250,27500000,5,28,15,147.0,3,11.45190134295194
251,23500000,7,38,40,144.0,3,9.681327431563615
252,16000000,4,38,40,98.0,3,9.681327431563615
253,17500000,17,38,40,105.0,3,9.681327431563615
254,24800000,7,23,18,133.0,4,11.45190134295194
255,22320000,20,32,15,107.0,2,11.45190134295194
256,33990000,27,32,40,163.0,4,11.45190134295194
257,32700000,17,32,40,174.0,4,11.45190134295194
258,12900000,21,38,40,70.0,2,9.681327431563615
259,18000000,28,38,40,82.0,3,9.681327431563615
260,30000000,5,28,15,147.0,4,11.45190134295194
261,10200000,22,38,40,50.0,1,9.681327431563615
262,18000000,15,38,5,100.0,3,9.681327431563615
263,13500000,17,38,40,62.0,2,9.681327431563615
264,18200000,6,58,40,126.0,3,9.767493805833976
265,22100000,4,23,15,106.0,2,11.45190134295194
266,32700000,19,32,15,173.0,4,11.45190134295194
267,50000000,22,38,40,121.0,3,9.681327431563615
268,25900000,2,13,3,64.9,1,2.5146693916215086
269,23900000,2,13,3,66.0,1,2.5146693916215086
270,20900000,3,13,3,60.1,1,2.5146693916215086
271,30900000,3,13,3,79.7,1,2.5146693916215086
272,25750000,3,13,3,61.3,1,2.5146693916215086
273,52200000,3,13,3,140.7,3,2.5146693916215086
274,49100000,5,13,3,123.0,3,2.5146693916215086
275,110000000,12,13,3,201.3,5,2.5146693916215086
277,19049000,18,38,5,95.0,3,12.679236451270468
278,21500000,16,38,5,112.0,3,12.679236451270468
279,21000000,26,38,5,102.0,2,12.679236451270468
280,21449000,18,39,5,99.0,3,12.679236451270468
281,53900000,2,13,3,135.0,3,2.5146693916215086
282,24000000,3,13,3,64.0,1,2.5146693916215086
283,43900000,4,13,3,121.0,3,2.595198450660615
284,49000000,3,13,3,121.0,2,2.595198450660615
285,48000000,6,13,3,142.0,3,2.595198450660615
286,29040000,7,13,3,66.0,2,2.595198450660615
287,32900000,2,13,3,97.0,2,2.595198450660615
288,86717120,26,34,80,141.0,3,6.394480202929105
289,105299360,28,53,80,171.0,4,6.394480202929105
290,162284896,33,34,80,296.0,5,6.394480202929105
291,52000000,7,11,80,149.0,3,6.394480202929105
292,65037840,16,34,80,142.0,3,6.394480202929105
293,112422552,40,53,80,165.0,4,6.394480202929105
294,96008240,26,34,80,156.0,3,6.394480202929105
295,47000000,4,34,80,138.0,3,6.394480202929105
296,44000000,5,34,80,140.0,3,6.394480202929105
297,54000000,8,11,80,147.0,3,6.394480202929105
298,35000000,11,54,80,97.0,2,6.394480202929105
299,38000000,3,11,80,107.0,3,6.394480202929105
300,90000000,8,53,80,237.0,5,6.394480202929105
301,21000000,8,11,3,77.0,2,8.015262215229212
302,110000000,8,34,80,192.0,4,6.394480202929105
303,112732256,38,53,80,243.0,5,6.394480202929105
304,130695088,38,53,80,282.0,5,6.394480202929105
305,47322771,36,53,80,98.0,2,6.394480202929105
306,71231920,36,53,80,148.0,3,6.394480202929105
307,72470736,38,53,80,150.0,3,6.394480202929105
308,74948368,41,53,80,155.0,3,6.394480202929105
309,56211276,33,53,80,121.0,3,6.394480202929105
310,63799024,16,34,80,129.0,3,6.394480202929105
311,77735704,16,34,80,157.0,3,6.394480202929105
312,115000000,43,53,80,250.0,5,6.394480202929105
313,17500000,2,16,3,81.0,2,8.015262215229212
314,3050000,11,17,80,36.0,1,24.367848094558042
315,33300000,5,30,15,141.0,3,5.301289306114624
316,309704000,4,7,7,250.0,4,1.9443911785200194
317,3480000,2,12,120,35.4,1,22.57236256901755
318,29000000,12,34,16,99.0,3,7.636051313259308
319,12950000,5,6,10,75.0,3,5.821521717594026
320,8300000,11,16,18,53.4,2,18.02347501221985
321,30900000,5,8,15,87.0,3,3.8364874362086776
322,22500000,12,40,12,81.0,2,10.449671400750256
323,170337200,2,8,9,178.0,4,1.795037510123682
324,12300000,3,11,3,52.0,1,8.015262215229212
325,90000000,11,11,7,210.0,5,5.343070058852346
326,50000000,3,6,8,69.0,2,1.9558835215100647
327,31000000,7,14,10,133.0,3,7.035393116245805
328,7090000,2,9,8,46.0,2,13.097664327633161
330,3600000,8,10,240,44.0,1,42.78352682220433
331,3250000,6,22,120,27.0,1,24.205692081176093
332,17160000,40,40,12,71.0,1,10.449671400750256
333,18300000,32,40,12,71.0,2,10.449671400750256
334,24500000,3,7,7,82.0,3,2.378794803975657
335,4817910,6,16,120,39.2,1,19.875373775372584
336,3200000,10,12,192,44.0,1,34.71900746678323
337,3866500,2,12,200,40.7,1,15.405979700509988
338,99000000,4,6,6,250.0,5,1.2359179288721438
339,27900000,9,24,13,78.0,3,5.049392043034823
340,4382935,14,22,240,51.0,1,22.017374160975727
341,55000000,36,38,16,190.0,3,8.100889457858534
342,33700000,8,32,20,171.0,3,11.45190134295194
344,3680000,14,17,31,64.0,2,31.26208542493101
345,10599999,3,12,3,66.0,3,12.950336964943197
346,11900000,4,13,3,50.0,1,8.110431862046886
347,10000000,17,25,2,60.0,2,15.856390094504679
348,1650000,1,3,240,16.7,1,23.64496682010402
349,39999000,5,5,5,150.0,4,1.718540111951603
350,13600000,7,22,9,83.9,3,11.759001221782203
351,24700000,14,33,1,96.0,2,12.714841866498457
352,13500000,9,16,10,52.3,2,11.062169857866861
353,2910000,3,4,144,48.5,2,27.621416125462545
354,236217435,3,6,3,272.4,4,1.0790967847505406
355,2700000,12,17,184,36.1,1,30.86600027899779
356,9050000,1,16,20,72.1,3,18.1090432585887
357,247763200,22,57,13,240.0,4,8.045389097356157
358,26950000,10,12,3,49.0,2,2.7524042303785117
359,96615260,7,12,7,71.0,2,3.683818685077363
360,186485167,3,12,7,131.0,3,3.683818685077363
361,2250000,2,5,480,44.0,2,69.70922050331272
362,23900000,3,23,20,133.0,3,11.45190134295194
363,41800000,18,28,20,180.0,4,11.45190134295194
364,40000000,29,32,15,160.0,3,11.45190134295194
365,34700000,21,28,20,176.0,4,11.45190134295194
366,28800000,6,8,3,157.0,5,2.8197981705849897
367,3628800,9,9,20,26.9,1,16.182828757025437
368,16300000,8,8,7,76.0,3,7.460544167394869
369,11500000,21,22,15,47.0,1,11.51051802912321
370,6950000,14,26,7,47.0,1,12.622364050183508
371,7200000,7,9,9,46.0,2,15.380432425388204
372,27000000,10,34,80,60.0,1,6.394480202929105
373,3311489,17,17,160,40.0,1,24.408102418755167
374,28700000,2,8,16,105.0,4,7.178113111675927
375,322092160,4,8,6,250.0,4,1.9443911785200194
376,79940796,6,8,6,71.7,2,1.9443911785200194
377,34000000,23,28,20,147.0,4,11.45190134295194
378,31500000,30,31,18,146.0,4,10.780575399414776
379,18700000,18,40,12,78.0,1,10.449671400750256
380,97000000,6,7,8,198.0,4,1.4972892860224019
381,11000000,23,38,40,56.0,2,9.681327431563615
382,11900000,13,38,40,59.0,2,9.681327431563615
383,34000000,36,38,5,146.0,4,12.679236451270468
384,1999000,16,17,400,32.0,1,72.55232352061446
385,25900000,15,30,15,100.0,3,5.301289306114624
386,27500000,8,30,15,125.0,3,5.301289306114624
387,41500000,3,4,12,121.0,3,2.348244674803993
388,11200000,2,5,12,70.0,3,12.389286047831796
389,6600000,6,9,10,43.0,2,15.272311570903774
390,78000000,8,57,13,182.0,4,8.045389097356157
391,26900000,5,6,5,85.0,3,2.7521524637903236
392,4232000,3,17,160,51.0,1,22.57236256901755
393,2700000,8,9,176,30.8,1,25.639895380051342
394,21900000,15,40,12,99.0,2,10.449671400750256
395,22000000,26,40,12,99.0,3,10.449671400750256
396,79000000,2,6,9,123.0,5,2.072843189242826
397,2834020,8,14,304,45.7,1,41.763860911380895
398,3591660,7,14,304,57.9,2,41.69509969369234
399,2758400,7,14,304,43.1,1,41.678670036012385
400,2873600,13,14,304,44.9,1,41.678670036012385
401,2626000,6,14,304,40.4,1,41.678670036012385
402,2532330,2,14,304,40.7,1,41.64670976243653
403,2636100,11,14,304,40.4,1,41.64670976243653
404,3607100,2,14,304,70.5,2,41.64670976243653
405,2926930,9,14,304,47.8,1,41.64670976243653
406,3587090,13,14,304,67.5,2,41.64670976243653
407,3595600,14,14,304,67.7,2,41.64670976243653
408,2582820,7,14,304,36.7,1,41.64670976243653
409,2652710,9,14,304,41.9,1,41.64670976243653
410,2942010,14,14,304,45.8,1,41.64670976243653
411,2493240,11,14,304,44.3,1,41.604184850739145
412,3114700,14,14,304,58.6,2,41.604184850739145
413,12200000,3,13,6,50.0,1,8.015262215229212
414,22100000,3,13,6,78.0,2,8.015262215229212
415,34950000,18,22,15,127.0,3,10.183528556227866
416,35800000,5,13,6,137.0,4,8.015262215229212
417,7000000,3,12,56,50.0,2,15.875150065090462
418,4377450,2,17,200,38.5,1,21.41612607801193
419,65000000,7,7,12,121.0,3,1.9455875495176487
420,128700000,7,14,5,156.1,4,3.870644446122673
421,55127312,3,4,14,105.0,3,1.8411615127312158
422,12300000,23,37,40,64.0,2,9.681327431563615
423,49000000,3,6,14,123.0,3,1.8589911553947178
424,22999000,5,38,5,126.0,3,12.679236451270468
425,2520800,20,22,120,27.4,1,21.11897852883268
426,2545400,12,22,120,28.6,1,21.11897852883268
427,3528800,14,20,120,40.1,1,21.11897852883268
428,3581600,9,14,120,40.7,1,21.11897852883268
429,4250000,15,19,120,51.0,1,31.51559001059293
430,39500000,16,34,16,206.0,5,8.340379363273737
431,18499000,6,38,5,97.0,3,12.679236451270468
432,46000000,4,6,3,132.0,3,2.330831781209985
433,12700000,11,29,80,48.6,1,9.380604587304619
434,17800000,13,30,5,81.0,3,9.659289535389338
435,3650000,10,16,240,61.0,2,65.55861537762848
436,3395000,9,17,120,38.5,1,21.2573872119343
437,4260000,4,5,96,51.3,3,22.574645141573075
438,3499678,2,14,120,41.0,2,25.436925622358725
439,4155000,1,5,112,51.9,3,22.574645141573075
440,16000000,10,30,10,52.0,1,5.3424072907997875
441,10900000,4,5,16,63.0,2,9.592582804590728
442,1100000,1,2,480,50.4,3,72.72305384257365
443,17200000,4,16,24,73.2,3,12.753948861148007
444,3690000,3,3,152,48.0,1,24.47755746518129
445,21800000,2,19,80,85.2,2,9.313371258391001
446,2830000,5,8,80,31.0,1,23.81496979153834
447,69900000,4,11,5,107.4,3,3.7890043647215585
448,68000000,10,15,5,115.5,3,3.842403124900427
449,229180960,6,9,5,260.0,4,4.179856590677089
450,193106638,7,11,10,173.2,4,3.683818685077363
451,64294550,9,11,10,69.2,2,3.683818685077363
452,751032200,11,11,10,424.7,5,3.683818685077363
453,96615260,7,11,10,70.9,2,3.683818685077363
454,104357860,9,11,10,93.6,3,3.683818685077363
455,186485167,3,11,10,130.9,3,3.683818685077363
456,219889840,2,11,10,152.0,3,3.683818685077363
457,59710931,4,11,10,73.7,2,3.683818685077363
458,147344775,2,11,10,125.2,3,3.683818685077363
459,77000000,8,11,5,90.0,3,3.870644446122673
460,88000000,15,18,5,146.5,4,3.842403124900427
461,59000000,4,18,5,109.1,3,3.842403124900427
462,45000000,3,6,4,68.0,2,1.9558835215100647
463,117687520,3,11,5,130.0,3,1.4251773406425754
464,241569120,5,7,14,233.0,5,2.16330638069874
465,105299360,4,10,4,125.0,3,3.226282479232766
466,32500000,28,31,18,146.0,3,10.780575399414776
467,4400000,15,17,200,55.4,2,37.189004730160775
468,35900000,21,34,7,168.0,4,12.497818917529788
469,3990000,6,9,120,54.0,2,24.20558436978744
470,216792800,5,5,10,222.0,4,1.6704423480361843
471,35500000,11,53,23,98.0,3,6.394480202929105
472,45000000,2,28,16,140.0,4,11.542407400714861
473,65000000,13,43,10,188.6,3,8.100889457858534
474,3300000,3,7,5,15.0,1,5.691432585316036
475,45000000,10,12,23,147.0,4,6.394480202929105
476,45960000,6,6,4,92.0,2,1.8288248711820698
477,19932500,6,6,4,45.5,1,1.8288248711820698
478,27400000,3,9,11,65.0,2,1.0972749056845368
479,100000000,6,14,5,135.0,3,3.8026414090735803
480,18390000,11,30,3,64.0,2,7.999114982777816
481,43000000,10,22,13,108.0,3,7.625779805505913
482,99000000,3,12,5,139.0,5,3.7890043647215585
483,136269760,2,6,10,160.3,3,6.543832034140544
484,55000000,5,7,10,127.0,3,1.9223197918580373
485,36900000,8,9,10,86.1,2,1.151637328294315
486,111493440,17,23,10,121.6,3,8.456412259389419
487,123881600,2,10,10,138.0,4,2.154150759216303
488,154852000,2,9,10,140.0,3,2.4409760026737994
489,154790059,5,12,5,147.0,3,3.6882504311905713
490,77426000,3,5,10,125.0,3,1.8758472574863347
491,43300000,7,24,10,73.0,2,8.519133950183006
492,39990000,3,7,10,70.0,2,2.0102455594097837
493,117687520,5,7,10,127.0,3,1.963872545262277
494,240000000,3,12,10,160.0,3,2.269756232520028
495,56985536,5,7,10,72.0,2,4.272509521268448
496,157949040,4,10,5,125.0,3,1.5586098953006697
497,123881600,3,16,20,155.0,4,6.929202804761496
498,99105280,6,10,10,130.0,4,3.226282479232766
499,167240160,5,9,10,162.0,4,3.118064751925038
500,160426672,2,6,10,145.0,3,1.2515490820870045
501,204404640,12,50,10,222.0,5,8.045389097356157
502,70000000,3,32,20,168.0,5,7.244323054875816
503,192883651,7,12,10,173.0,4,3.683818685077363
504,41360000,2,10,10,126.0,3,4.160510452732482
507,173500000,3,7,10,300.0,3,4.981179232117035
508,72000000,3,3,5,204.0,5,1.523068268553751
509,49800000,12,12,23,152.0,4,6.394480202929105
510,3300000,14,19,232,40.0,1,37.87776689857507
511,10600000,3,11,3,49.9,1,8.015262215229212
512,19800000,3,11,4,78.0,2,8.015262215229212
513,3100000,16,17,240,40.7,1,25.10931423807074
514,65000000,34,43,15,188.3,3,8.100889457858534
515,37000000,4,43,10,109.0,2,8.100889457858534
516,11500000,6,11,6,50.0,1,8.105025234673567
517,12400000,11,11,5,50.0,1,8.015262215229212
518,29200000,6,11,4,118.0,4,8.015262215229212
519,12000000,6,11,5,50.0,1,8.04947387001786
520,10650000,3,11,6,49.0,1,8.015262215229212
521,23000000,2,7,6,56.0,2,3.037083366401919
522,3100000,3,9,80,19.9,1,20.483827415092957
523,4000000,8,9,160,46.0,2,20.046277846052675
524,5500000,8,17,80,39.0,1,21.909028226064937
525,3446550,9,9,20,25.5,1,16.182828757025437
526,2490000,5,5,360,44.0,2,66.265678037842
527,30300000,5,12,23,107.0,3,6.394480202929105
528,4150000,17,23,160,41.0,1,24.392786397353113
529,3000000,3,7,296,38.0,1,39.872287991987044
530,38000000,2,7,10,75.0,2,3.7679777933008047
531,40000000,2,11,10,74.0,2,3.7679777933008047
532,6050000,9,17,80,38.5,1,22.297419767031062
533,14350000,2,14,8,35.0,1,1.7588262834563375
534,9499000,2,25,96,45.0,1,11.458233618758209
535,3399000,1,2,80,57.0,2,26.117535704259154
536,3100000,6,9,184,33.0,1,22.538698734774854
537,49600000,5,6,10,120.0,5,1.8909591389784095
538,41000000,8,17,40,111.0,3,6.0966049618661575
539,17000000,4,8,10,75.1,3,4.305429570543396
540,58000000,2,17,24,134.0,4,8.597147820366455
541,4656500,14,18,304,69.5,2,31.862916322410467
542,4743600,3,18,304,70.8,2,31.862916322410467
543,3344100,15,18,304,47.1,1,31.862916322410467
544,4616300,6,18,304,68.9,2,31.862916322410467
545,5314400,16,18,304,94.9,3,31.862916322410467
546,3423000,9,18,304,48.9,1,31.862916322410467
547,3668000,2,18,304,52.4,1,31.862916322410467
548,5487000,5,18,304,93.0,3,31.862916322410467
549,3237600,8,18,304,45.6,1,31.862916322410467
550,5358000,11,18,304,94.0,3,31.862916322410467
551,5404400,14,18,304,91.6,3,31.862916322410467
552,4946240,3,13,304,95.1,3,31.781006744295457
